Components,Temperature K,Pressure kPa,Electrical conductivity S/m,Delta elec,SMILES
1-butyl-3-methylimidazolium tetrafluoroborate,273.0,101.325,0.08,0.008,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,283.0,101.325,0.16,0.02,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,293.15,101.325,0.28,0.03,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,101.325,0.36,0.04,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,303.15,101.325,0.45,0.05,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,313.15,101.325,0.68,0.07,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,333.15,101.325,1.3,0.1,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,353.15,101.325,2.2,0.2,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,373.0,101.325,3.4,0.3,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,263.0,101.325,0.2,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,273.0,101.325,0.35,0.04,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,283.0,101.325,0.53,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,293.15,101.325,0.77,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,298.15,101.325,0.91,0.09,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,303.15,101.325,1.1,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,313.15,101.325,1.4,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,333.15,101.325,2.1,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,353.15,101.325,3.1,0.3,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,373.0,101.325,4.1,0.4,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,263.0,101.325,0.027,0.003,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,273.0,101.325,0.057,0.006,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,283.0,101.325,0.1,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,101.325,0.17,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.15,101.325,0.22,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325,0.27,0.03,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325,0.39,0.04,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325,0.72,0.07,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.15,101.325,1.2,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,373.0,101.325,1.7,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,263.0,101.325,0.014,0.002,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,273.0,101.325,0.031,0.003,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,283.0,101.325,0.059,0.006,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.325,0.1,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,101.325,0.13,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.325,0.16,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,313.15,101.325,0.24,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,333.15,101.325,0.47,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,353.15,101.325,0.8,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,373.0,101.325,1.2,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.CN1C=[N+](C=C1)CCCCCCCC
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",293.15,101.325,0.75,0.08,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",298.15,101.325,0.9,0.09,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",303.15,101.325,1.1,0.1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",313.15,101.325,1.4,0.2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",333.15,101.325,2.2,0.2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",353.15,101.325,3.2,0.3,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",373.0,101.325,4.3,0.4,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)C
butylammonium formate,298.1,101.325,0.31,0.03,C(=O)[O-].C(CCC)[NH3+]
ethanolammonium nitrate,298.1,101.325,0.935,0.094,
methanaminium formate,298.1,101.325,4.38,0.44,C(=O)[O-].C[NH3+]
2-hydroxypropanaminium formate,298.1,101.325,0.049,0.005,C(=O)[O-].OC(C[NH3+])C
ethylammonium hydrogen sulfate,298.1,101.325,0.44,0.04,S(=O)(=O)(O)[O-].C(C)[NH3+]
2-hydroxyethylammonium lactate,298.1,101.325,0.0048,0.0005,C(C(O)C)(=O)[O-].OCC[NH3+]
ethylammonium formate,298.1,101.325,1.216,0.12,C(=O)[O-].C(C)[NH3+]
2-methylpropylammonium formate,298.1,101.325,0.0699,0.007,C(=O)[O-].CC(C[NH3+])C
ethylammonium lactate,298.1,101.325,0.026,0.003,C(C(O)C)(=O)[O-].C(C)[NH3+]
ethylammonium propionate,298.1,101.325,0.0872,0.0087,C(CC)(=O)[O-].C(C)[NH3+]
pentylammonium formate,298.1,101.325,0.153,0.015,C(=O)[O-].C(CCCC)[NH3+]
2-methylbutylammonium formate,298.1,101.325,0.0858,0.0086,C(=O)[O-].CC(C[NH3+])CC
ethylammonium butyrate,298.1,101.325,0.103,0.01,C(CCC)(=O)[O-].C(C)[NH3+]
ethylammonium nitrate,298.1,101.325,2.69,0.27,[N+](=O)([O-])[O-].C(C)[NH3+]
ethylammonium glycolate,298.1,101.325,0.0864,0.0086,C(CO)(=O)[O-].C(C)[NH3+]
1-butyl-3-methylimidazolium tetrafluoroborate,303.15,101.325,0.577,0.058,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium tetrafluoroborate,298.15,101.3,1.63,0.16,F[B-](F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium ethyl sulfate,298.15,101.3,0.398,0.04,S(=O)(=O)(OCC)[O-].C(C)N1C=[N+](C=C1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,273.15,101.325,0.0741,0.003,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,278.15,101.325,0.1012,0.0041,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,283.15,101.325,0.1343,0.0054,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,288.15,101.325,0.1745,0.007,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,293.14,101.325,0.2212,0.0089,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,298.14,101.325,0.276,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,298.15,101.325,0.275,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325,0.338,0.013,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325,0.486,0.019,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,323.14,101.325,0.667,0.027,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325,0.879,0.035,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,343.14,101.325,1.122,0.045,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,353.15,101.325,1.392,0.056,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-methylimidazolium acetate,293.15,101.325,0.326,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,295.16,101.325,0.329,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,298.15,101.325,0.333,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,303.09,101.325,0.342,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,308.13,101.325,0.351,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,313.17,101.325,0.36,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,318.16,101.325,0.367,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,323.11,101.325,0.376,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,328.14,101.325,0.384,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,330.09,101.325,0.389,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,333.16,101.325,0.393,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,335.05,101.325,0.396,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
1-methylimidazolium acetate,338.14,101.325,0.4,0.001,C(C)(=O)[O-].CN1C=[NH+]C=C1
"1,3-dimethylimidazolium acetate",293.15,101.325,0.275,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",295.16,101.325,0.279,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",298.15,101.325,0.286,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",303.09,101.325,0.293,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",308.13,101.325,0.305,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",313.17,101.325,0.317,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",318.16,101.325,0.329,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",323.11,101.325,0.34,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",328.14,101.325,0.349,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",330.09,101.325,0.351,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",333.16,101.325,0.356,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",335.05,101.325,0.359,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
"1,3-dimethylimidazolium acetate",338.14,101.325,0.364,0.001,C(C)(=O)[O-].CN1C=[N+](C=C1)C
1-methyl-3-pentylimidazolium hexafluorophosphate,301.0,101.325,0.1184,0.0001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,304.0,101.325,0.1334,0.0001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,306.0,101.325,0.1431,0.0001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,311.4,101.325,0.1709,0.0001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,317.7,101.325,0.206,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,322.6,101.325,0.236,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,327.4,101.325,0.268,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,332.1,101.325,0.301,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,338.0,101.325,0.342,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,342.1,101.325,0.374,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,347.8,101.325,0.422,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,352.5,101.325,0.461,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-methyl-3-pentylimidazolium hexafluorophosphate,357.7,101.325,0.496,0.001,F[P-](F)(F)(F)(F)F.CN1C=[N+](C=C1)CCCCC
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,283.15,101.325,0.167,0.003,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,288.15,101.325,0.191,0.004,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,293.15,101.325,0.25,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,298.15,101.325,0.321,0.007,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325,0.395,0.008,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,308.15,101.325,0.473,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325,0.563,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,318.15,101.325,0.67,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,323.15,101.325,0.779,0.016,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,328.15,101.325,0.896,0.018,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325,1.019,0.021,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,338.15,101.325,1.147,0.023,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,283.15,101.325,0.104,0.002,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,288.15,101.325,0.137,0.003,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,293.15,101.325,0.177,0.004,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,298.15,101.325,0.222,0.005,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,303.15,101.325,0.275,0.006,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,308.15,101.325,0.336,0.007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,313.15,101.325,0.403,0.008,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,318.15,101.325,0.481,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,323.15,101.325,0.563,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,328.15,101.325,0.653,0.013,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,333.15,101.325,0.742,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,338.15,101.325,0.824,0.017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCC)[N+]1=CC=CC=C1
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,283.15,101.325,0.076,0.002,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,288.15,101.325,0.1,0.002,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,293.15,101.325,0.13,0.003,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,298.15,101.325,0.166,0.003,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,303.15,101.325,0.208,0.004,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,308.15,101.325,0.257,0.005,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,313.15,101.325,0.311,0.006,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,318.15,101.325,0.387,0.008,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,323.15,101.325,0.446,0.009,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,328.15,101.325,0.538,0.011,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,333.15,101.325,0.621,0.013,
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,338.15,101.325,0.712,0.014,
N-methylpyrrolidone tetrafluoroborate,306.0,101.325,0.000214,3e-06,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,308.3,101.325,0.000245,4e-06,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,313.0,101.325,0.00032,1e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,318.0,101.325,0.00041,1e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,323.0,101.325,0.000509,7e-06,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,328.0,101.325,0.00062,1e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,333.0,101.325,0.000732,9e-06,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,339.0,101.325,0.000902,1.1e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,343.0,101.325,0.001012,1.2e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,348.0,101.325,0.001156,1.3e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,353.0,101.325,0.001314,1.5e-05,F[B-](F)(F)F.CN1C(CCC1)=O
N-methylpyrrolidone tetrafluoroborate,358.3,101.325,0.001514,1.7e-05,F[B-](F)(F)F.CN1C(CCC1)=O
1-hexyl-3-methylimidazolium hexafluorophosphate,293.15,101.325,0.0388,0.0004,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
